"","","","DIA_Kalycity_REBELQUEST1"
"Kaly","Das ist Primes. Es wird mit dir zu einem sicheren Ort segeln, an dem du dich ausruhen wirst.                                                                                                                     ","DIA_Kaly_PrisonBeach_NotNow_03_02"

"","","","DIA_KALY_HELLO1"
"Kaly","Hey, Junge!                                                                                                                     ","DIA_KALY_HELLO1_03_01"
"Romulus","","Was willst du?                                                                                                                     ","DIA_KALY_HELLO1_15_02"
"Kaly","Ein Sklave, oder? Wirst du bald in der Arena kämpfen?                                                                                                                     ","DIA_KALY_HELLO1_03_03"
"Romulus","","Leider ja.                                                                                                                     ","DIA_KALY_HELLO1_15_04"
"Kaly","Leider? Würdest du lieber für den Rest deines Lebens nach Gold graben?                                                                                                                     ","DIA_KALY_HELLO1_03_05"
"Kaly","Ich habe gesehen, wie du mit den Wachen gekämpft hast, als sie dich hierher gebracht haben. Ich sehe Potenzial in dir.                                                                                                                     ","DIA_KALY_HELLO1_03_06"
"Romulus","","Potenzial in was?                                                                                                                     ","DIA_KALY_HELLO1_15_07"
"Kaly","Als Gladiator. Die anderen brachten dich hierher - naja, um es milde auszudrücken - du siehst nicht besonders gut.                                                                                                                     ","DIA_KALY_HELLO1_03_08"
"Kaly","Du wirst deinen ersten Kampf nicht überstehen, da bin ich mir sicher.                                                                                                                     ","DIA_KALY_HELLO1_03_09"
"Kaly","Hör mal. Du brauchst jemanden, der dir in dieser Welt hilft. Ob du willst oder nicht, dein Schicksal ist es, ein Gladiator zu werden, und du kannst nichts dagegen tun.                                                                                                                     ","DIA_KALY_HELLO1_03_10"
"Kaly","Nun, es sei denn, du ziehst es vor, unter der Richtbühne zu landen.                                                                                                                     ","DIA_KALY_HELLO1_03_11"
"Romulus","","Nein, ich werde für meine kämpfen. Ich werde meine Lieben rächen.                                                                                                                     ","DIA_KALY_HELLO1_15_12"
"Kaly","Umso mehr müssen wir reden. Lass uns an einen abgelegenen Ort gehen. Folge mir.                                                                                                                     ","DIA_KALY_HELLO1_03_13"

"","","","DIA_KALY_HELLO2"
"Kaly","Hör mal. Ich weiß genau, wovon du sprichst, was mit deinen Lieben passiert ist…                                                                                                                     ","DIA_KALY_HELLO2_03_01"
"Romulus","","Diese Bastarde haben meinen Vater und meine Mutter getötet, ich werde ihnen nicht vergeben. Ich muss mich rächen!                                                                                                                     ","DIA_KALY_HELLO2_15_02"
"Kaly","Du wirst dich noch rächen können. Keine sorge.                                                                                                                     ","DIA_KALY_HELLO2_03_03"
"Kaly","Auf Geheiß des derzeitigen Königs Rezenhart befahl Proxemo seinen Männern, nahe gelegene Siedlungen zu überfallen und Menschen zu fangen, die dann von den örtlichen Gladiatoren in der Arena getötet wurden.                                                                                                                     ","DIA_KALY_HELLO2_03_04"
"Kaly","Proxemo ist nur ein Bauer, genau wie der Rest der Arenabesitzer im Königreich.                                                                                                                     ","DIA_KALY_HELLO2_03_05"
"Kaly","Unser Ziel ist Rezenhart.                                                                                                                     ","DIA_KALY_HELLO2_03_06"
"Romulus","","Unseres?                                                                                                                     ","DIA_KALY_HELLO2_15_07"
"Kaly","Und hier kommen wir zum Kern der Sache. Höre mir zu. Rezenhart ist mein Bruder.                                                                                                                     ","DIA_KALY_HELLO2_03_08"
"Romulus","","Was? Wie das denn? Wovon redest du?                                                                                                                     ","DIA_KALY_HELLO2_15_09"
"Kaly","Der frühere Herrscher, mein Vater, starb nicht im Schlaf, wie alle Schriften berichten.                                                                                                                     ","DIA_KALY_HELLO2_03_10"
"Kaly","Rezenhart hat meinen Vater vergiftet und das ist der einzige Grund, warum er der neue König wurde. Die Wahrheit ist, dass ich König sein sollte!                                                                                                                     ","DIA_KALY_HELLO2_03_11"
"Kaly","Anscheinend muss mein Bruder ein Gespräch zwischen mir und meinem Vater mitgehört haben, in dem mir gesagt wurde, dass Rezenhart zum Regieren ungeeignet wäre, und er hatte verdammt recht.                                                                                                                     ","DIA_KALY_HELLO2_03_12"
"Kaly","Er vergiftete ihn noch am selben Tag und verkündete, dass die letzten Worte unseres Vaters darin bestanden, Rezenhart zum König zu ernennen.                                                                                                                     ","DIA_KALY_HELLO2_03_13"
"Kaly","Ich hasse ihn. Ich will nur Rache.                                                                                                                     ","DIA_KALY_HELLO2_03_14"
"Romulus","","Wie kann ich dann aber mit dir Reden? Wurden den keine Steckbriefe für dich geschrieben?                                                                                                                     ","DIA_KALY_HELLO2_15_15"
"Kaly","Mein Bruder wollte mich natürlich loswerden. Er hat Kopfgeldjäger geschickt, um mich loszuwerden.                                                                                                                     ","DIA_KALY_HELLO2_03_16"
"Kaly","Ich schaffte es, einen von ihnen zu bestechen, als ich ihn traf.                                                                                                                     ","DIA_KALY_HELLO2_03_17"
"Kaly","Im Tausch gegen mein gesamtes Hab und Gut hat er diesem Idioten Rezenhart gesagt, dass er mich getötet hätte. Als Beweis hat er Rezenhart das Amulett gezeigt, das ich dem Kopfgeldjäger gegeben hatte.                                                                                                                     ","DIA_KALY_HELLO2_03_24"
"Kaly","Glücklicherweise weiß mein Bruder, von wem das Amulett ist. Den eigentlich wurde ich mich davon nie trennen.                                                                                                                     ","DIA_KALY_HELLO2_03_18"
"Kaly","Dank ihm bin ich nun hier und kann mich bald revanchieren. Ich habe mein Aussehen geändert und den Namen Kaly angenommen.                                                                                                                     ","DIA_KALY_HELLO2_03_19"
"Kaly","Übrigens habe ich nicht nach deinem gefragt. Wie heisst du?                                                                                                                     ","DIA_KALY_HELLO2_03_20"
"Romulus","","Romulus.                                                                                                                     ","DIA_KALY_HELLO2_15_21"
"Kaly","Ich muss dir zeigen wie alles hier funktioniert. Wir wollen beide, dass du aufsteigst und Kämpfe gewinnst. Zumal da es hier bei jedem Kampf um Leben und Tod geht.                                                                                                                     ","DIA_KALY_HELLO2_03_22"
"Kaly","Frage mich nach allem, was du wissen willst. Ich werde dir alles genau erklären.                                                                                                                     ","DIA_KALY_HELLO2_03_23"

"","","","DIA_KALY_HELLO2_A1"
"Romulus","","Wie wird mein erster Kampf aussehen?                                                                                                                     ","DIA_KALY_HELLO2_A1_15_01"
"Kaly","Ich schätze, du wirst morgen kämpfen.                                                                                                                     ","DIA_KALY_HELLO2_A1_03_02"
"Romulus","","Ok.                                                                                                                     ","DIA_KALY_HELLO2_A1_15_03"
"Kaly","Beim ersten Kampf kämpfen immer gefangene Sklaven gegeneinander.                                                                                                                     ","DIA_KALY_HELLO2_A1_03_04"
"Kaly","Nur einer kann überleben.                                                                                                                     ","DIA_KALY_HELLO2_A1_03_05"
"Kaly","Wenn du es schaffst, zu gewinnen hast du Zeit, dich auszuruhen. Danach erwartet dich ein weiterer Kampf.                                                                                                                     ","DIA_KALY_HELLO2_A1_03_06"
"Kaly","Theoretisch wird dies dann dein erster richtiger Kampf sein.                                                                                                                     ","DIA_KALY_HELLO2_A1_03_07"
"Romulus","","Gegen wen werde ich kämpfen?                                                                                                                     ","DIA_KALY_HELLO2_A1_15_08"
"Kaly","Im Allgemeinen war noch nie ein gefangener Sklave in der Lage, den Einführungs- oder Auswahlkampf zu gewinnen.                                                                                                                     ","DIA_KALY_HELLO2_A1_03_09"
"Kaly","Es ist immer gescheitert, also hoffe ich, dass du der Erste sein wirst.                                                                                                                     ","DIA_KALY_HELLO2_A1_03_10"

"","","","DIA_KALY_HELLO2_A2"
"Romulus","","Was ist, wenn ich Kämpfe gewinne? Was ist der Preis?                                                                                                                     ","DIA_KALY_HELLO2_A2_15_01"
"Kaly","Der Preis ist die Beherrschung der Arena und die Freiheit.                                                                                                                     ","DIA_KALY_HELLO2_A2_03_02"
"Romulus","","Freiheit?                                                                                                                     ","DIA_KALY_HELLO2_A2_15_03"
"Kaly","Genau, Freiheit und das Recht, in anderen Arenen zu kämpfen.                                                                                                                     ","DIA_KALY_HELLO2_A2_03_04"
"Kaly","Wenn du aber der Champion wirst, wirst du keine Freiheit erlangen - Du müsstest hier für den Rest deines Lebens kämpfen. Deshalb müssen wir stattdessen für deine Freiheit kämpfen!                                                                                                                     ","DIA_KALY_HELLO2_A2_03_09"
"Romulus","","Rache soll meine Belohnung sein, und daran werde ich mich halten.                                                                                                                     ","DIA_KALY_HELLO2_A2_15_05"
"Kaly","Nur der Champion aller Arenen im Königreich hat das Recht, jeden herauszufordern, gegen den er kämpfen möchte.                                                                                                                     ","DIA_KALY_HELLO2_A2_03_06"
"Kaly","Und diese Person kann nicht ablehnen.                                                                                                                     ","DIA_KALY_HELLO2_A2_03_07"
"Kaly","Deshalb musst du alles meistern.                                                                                                                     ","DIA_KALY_HELLO2_A2_03_08"

"","","","DIA_KALY_HELLO2_A3"
"Romulus","","Wie viele Arenen gibt es?                                                                                                                     ","DIA_KALY_HELLO2_A3_15_01"
"Kaly","Zehn. jede ist schwieriger als die vorherige. Es wird Turniere, Teamkämpfe und Monsterkämpfe geben.                                                                                                                     ","DIA_KALY_HELLO2_A3_03_02"
"Kaly","Wir haben einen langen und harten Weg vor uns.                                                                                                                     ","DIA_KALY_HELLO2_A3_03_03"

"","","","DIA_KALY_HELLO2_A4"
"Romulus","","Wie viel verdiene ich pro gewonnenem Kampf?                                                                                                                     ","DIA_KALY_HELLO2_A4_15_01"
"Kaly","Das hängt vom Schwierigkeitsgrad des Gegners ab. Normalerweise wirst du für Kämpfe überhaupt nicht bezahlt, aber zum Glück hat jemand Proxemo etwas Vernunft eingeredet.                                                                                                                     ","DIA_KALY_HELLO2_A4_03_02"
"Kaly","Es lohnt sich jedoch, darauf zu achten, dass du etwas Gold hast, um deinen Wunden zu heilen, und vor allem, um sich neue Ausrüstung zu besorgen.                                                                                                                     ","DIA_KALY_HELLO2_A4_03_03"
"Kaly","Du kannst auch Geschenke von Zuschauern bekommen, aber du musst erst lernen wie man die Zuschauer für sich gewinnt.                                                                                                                     ","DIA_KALY_HELLO2_A4_03_04"

"","","","DIA_KALY_HELLO2_A5"
"Romulus","","Wo bekomme ich Waffen und kann meine Kampffertigkeiten verbessern?                                                                                                                     ","DIA_KALY_HELLO2_A5_15_01"
"Kaly","Hier haben wir einen Rüstungsschmied, einen Bogner, einen Kampflehrer und einen Lehrer für Attribute wie Ausdauer und dergleichen.                                                                                                                     ","DIA_KALY_HELLO2_A5_03_02"
"Kaly","Wir haben auch einen Rüstungsschmied, der dir Rüstungen verkaufen kann, was deine Priorität sein sollte.                                                                                                                     ","DIA_KALY_HELLO2_A5_03_03"

"","","","DIA_KALY_HELLO2_A6"
"Romulus","","Wie lang sind die Intervalle zwischen meinen Kämpfen?                                                                                                                     ","DIA_KALY_HELLO2_A6_15_01"
"Kaly","Meist zwei bis drei Tage.                                                                                                                     ","DIA_KALY_HELLO2_A6_03_02"
"Kaly","Die Zuschauer sind nicht sehr geduldig, wenn es um Unterhaltung geht.                                                                                                                     ","DIA_KALY_HELLO2_A6_03_03"
"Kaly","Sie wollen Brot und Spiele.                                                                                                                     ","DIA_KALY_HELLO2_A6_03_04"
"Romulus","","Alles klar.                                                                                                                     ","DIA_KALY_HELLO2_A6_15_05"

"","","","DIA_KALY_HELLO2_A7"
"Romulus","","Wo kann ich hier außerhalb des Kampfens Geld verdienen?                                                                                                                     ","DIA_KALY_HELLO2_A7_15_01"
"Kaly","Der Fall sieht so aus: Im Moment bist du ein Sklave, du hast keine Rechte.                                                                                                                     ","DIA_KALY_HELLO2_A7_03_02"
"Kaly","Wenn du es schaffst, den ersten Gladiator in einem Turnierspiel zu besiegen - Ich meine natürlich nicht den morgigen Zusammenstoß mit den anderen Sklaven…                                                                                                                     ","DIA_KALY_HELLO2_A7_03_03"
"Kaly","…Es ist Proxemo, der dir den sogenannten 'Gladiator-Status' verleihen soll. Es berechtigt dich, sich frei in der Bucht zu bewegen, mit Ausnahme der Stadt hinter dem Tor. Dort ist nur die Aristokratie zugelassen.                                                                                                                     ","DIA_KALY_HELLO2_A7_03_04"
"Romulus","","Mit diesem Status kannst du den Menschen vor Ort helfen und Gold verdienen.                                                                                                                     ","DIA_KALY_HELLO2_A7_15_05"
"Romulus","","Bei wem kann ich arbeiten?                                                                                                                     ","DIA_KALY_HELLO2_A7_15_06"
"Kaly","In der Bucht kannst du für den Jäger und den Kapitän der Seeleute arbeiten. Es gibt auch einen Holzfäller und einen Alchemisten, aber ich bezweifle, dass sie deine Hilfe brauchen werden.                                                                                                                     ","DIA_KALY_HELLO2_A7_03_07"
"Kaly","Wenn du mit Arbeit kein Geld verdienen und nur kämpfen willst, dann ist das natürlich kein Problem, aber die Einnahmen und Erfahrungen, die sich aus der Hilfe für diese Menschen ergeben, sind es wert, sich für diese Aufgaben zu engagieren.                                                                                                                     ","DIA_KALY_HELLO2_A7_03_08"
"Romulus","","Okay, ich glaube, das genügt.                                                                                                                     ","DIA_KALY_HELLO2_A7_15_09"
"Romulus","","Dann schau dich um. Hier hast du 50 Gold. Gib sie vor deinem ersten Spiel mit Bedacht aus. Wir sehen uns!                                                                                                                     ","DIA_KALY_HELLO2_A7_15_10"

"","","","DIA_KALY_PIZDA"
"Kaly","Spreche hier unbedingt mit den Meistern und Händlern und vor allem mit dem Arenaleiter.                                                                                                                     ","DIA_KALY_PIZDA_03_01"
"Kaly","Er wird dir die Regeln der Kämpfe erklären.                                                                                                                     ","DIA_KALY_PIZDA_03_02"
"Kaly","Spreche auch mit dem Jägern und den Seeleuten, insbesondere mit ihrem Kapitän.                                                                                                                     ","DIA_KALY_PIZDA_03_03"
"Kaly","Wenn du das getan hast, komm zu mir zurück, ich habe dir noch etwas zu sagen.                                                                                                                     ","DIA_KALY_PIZDA_03_04"
"Romulus","","Alles klar.                                                                                                                     ","DIA_KALY_PIZDA_15_05"

"","","","DIA_KALY_ZARAZKURWAASAS"
"Kaly","UND! Wichtig, ich habe dir die wichtigste Frage nicht gestellt.                                                                                                                     ","DIA_KALY_ZARAZKURWAASAS_03_01"
"Romulus","","Ja?                                                                                                                     ","DIA_KALY_ZARAZKURWAASAS_15_02"
"Kaly","Wer warst du in deiner Siedlung?                                                                                                                     ","DIA_KALY_ZARAZKURWAASAS_03_03"

"","","","DIA_KALY_ZARAZKURWAASAS_A1"
"Romulus","","Holzfäller.                                                                                                                     ","DIA_KALY_ZARAZKURWAASAS_A1_15_01"
"Kaly","Also bist du wahrscheinlich ziemlich stark.                                                                                                                     ","DIA_KALY_ZARAZKURWAASAS_A1_03_02"

"","","","DIA_KALY_ZARAZKURWAASAS_A2"
"Romulus","","Ich war ein Jäger.                                                                                                                     ","DIA_KALY_ZARAZKURWAASAS_A2_15_01"
"Kaly","Interessant.                                                                                                                     ","DIA_KALY_ZARAZKURWAASAS_A2_03_02"

"","","","DIA_KALY_ZARAZKURWAASAS_A4"
"Romulus","","Ich war Kurier.                                                                                                                     ","DIA_KALY_ZARAZKURWAASAS_A4_15_01"
"Kaly","Interessant.                                                                                                                     ","DIA_KALY_ZARAZKURWAASAS_A4_03_02"

"","","","DIA_KALY_ZARAZKURWAASAS_A3"
"Romulus","","Ich habe im Gasthof meines Onkels gekocht.                                                                                                                     ","DIA_KALY_ZARAZKURWAASAS_A3_15_01"
"Kaly","Interessant.                                                                                                                     ","DIA_KALY_ZARAZKURWAASAS_A3_03_02"

"","","","DIA_KALY_GADALEM"
"Romulus","","Ich habe mit allen gesprochen.                                                                                                                     ","DIA_KALY_GADALEM_15_01"
"Kaly","Dann weißt du ja nun alles.                                                                                                                     ","DIA_KALY_GADALEM_03_02"
"Kaly","Ruhe dich aus, der Kampf steht dir bevor.                                                                                                                     ","DIA_KALY_GADALEM_03_03"
"Romulus","","Werde ich danach ein Gladiator sein?                                                                                                                     ","DIA_KALY_GADALEM_15_04"
"Kaly","Ja, du nimmst am Turnier teil. Das Turnier findet alle sechs Monate statt. Du kämpfst gemäß der erstellten Tabelle, bis du den Meisterschaftskampf erreichst.                                                                                                                     ","DIA_KALY_GADALEM_03_05"
"Kaly","Wenn du dieses Ausscheidungsspiel gewinnst, erhälst du den Status eines Gladiators und damit einige Rechte. Du wirst kein gewöhnlicher Sklave mehr sein.                                                                                                                     ","DIA_KALY_GADALEM_03_06"
"Kaly","Geh jetzt.                                                                                                                     ","DIA_KALY_GADALEM_03_07"

"","","","DIA_KALY_NICEJOB1"
"Kaly","Herzlichen Glückwunsch zum gewonnenen Kampf! Ich wusste du schaffst es.                                                                                                                     ","DIA_KALY_NICEJOB1_03_01"
"Romulus","","Danke das du an mich geglaubt hast.                                                                                                                     ","DIA_KALY_NICEJOB1_15_02"
"Romulus","","Was wird jetzt passieren?                                                                                                                     ","DIA_KALY_NICEJOB1_15_03"
"Kaly","Du verdienst erst einmal Ruhe und eine Belohnung.                                                                                                                     ","DIA_KALY_NICEJOB1_03_04"
"Kaly","Das Geld für den Kampf kassierst du beim Arenaleiter.                                                                                                                     ","DIA_KALY_NICEJOB1_03_05"
"Romulus","","Kann ich die Waffen von den gefallenen Gladiatoren behalten?                                                                                                                     ","DIA_KALY_NICEJOB1_15_06"
"Kaly","Natürlich! Verkaufen, verwenden, wenn es eine bessere ist. Es gehört dir.                                                                                                                     ","DIA_KALY_NICEJOB1_03_07"
"Kaly","Treffen wir uns abends im Gasthaus, wir trinken übrigens auf deinen gewonnenen Kampf, ich habe dir was Wichtiges zu sagen.                                                                                                                     ","DIA_KALY_NICEJOB1_03_08"
"Romulus","","Kein Problem. Bis später.                                                                                                                     ","DIA_KALY_NICEJOB1_15_09"

"","","","DIA_KALY_KARCZMA1"
"Kaly","Oh, da bist du ja.                                                                                                                     ","DIA_KALY_KARCZMA1_03_01"
"Kaly","Hier, lass uns auf meine Kosten auf deinen gewonnenen Kampf anstoßen.                                                                                                                     ","DIA_KALY_KARCZMA1_03_02"
"Romulus","","Aber die Menge schaut nach mir.                                                                                                                     ","DIA_KALY_KARCZMA1_15_03"
"Kaly","Bist du etwas überrascht? Es ist die Aristokratie selbst. Ihre Sklaven ekeln sie an.                                                                                                                     ","DIA_KALY_KARCZMA1_03_04"
"Kaly","Aber keine Sorge, das wird sich bald ändern. Du wist anfangen, Kämpfe zu gewinnen und ihr Favorit werden.                                                                                                                     ","DIA_KALY_KARCZMA1_03_05"
"Kaly","Aber nun zur Sache. Hauptsache du hast gewonnen. Ich hatte ein gutes Gefühl bei dir.                                                                                                                     ","DIA_KALY_KARCZMA1_03_06"
"Kaly","Es liegen 9 Kämpfe vor dir, gefolgt von einem Kampf mit dem lokalen Champion.                                                                                                                     ","DIA_KALY_KARCZMA1_03_07"
"Romulus","","Wer ist der Champion?                                                                                                                     ","DIA_KALY_KARCZMA1_15_08"
"Kaly","Es ist Hermes. Niemand hat ihn jemals besiegt, seit die Gladiator Bucht existiert.                                                                                                                     ","DIA_KALY_KARCZMA1_03_09"
"Kaly","Ihn zu besiegen öffnet den Weg zur nächsten Arena.                                                                                                                     ","DIA_KALY_KARCZMA1_03_10"
"Kaly","Wie viel Geld hast du für den Sieg bekommen?                                                                                                                     ","DIA_KALY_KARCZMA1_03_11"
"Romulus","","Schlappe 100 Goldstücke.                                                                                                                     ","DIA_KALY_KARCZMA1_15_12"
"Kaly","Erfreue dich daran. Wer mehr Geld will, muss auf die Großzügigkeit der Zuschauer hoffen.                                                                                                                     ","DIA_KALY_KARCZMA1_03_13"
"Romulus","","Was heißt das?                                                                                                                     ","DIA_KALY_KARCZMA1_15_14"
"Kaly","Je interessanter der Kampf, desto wahrscheinlicher wird dir das Publikum ein paar Goldstücke von der Tribüne abwerfen.                                                                                                                     ","DIA_KALY_KARCZMA1_03_15"
"Kaly","Wenn du so willst, musst du lernen, wie du das Interesse der Zuschauer an einem Kampf wecken kannst.                                                                                                                     ","DIA_KALY_KARCZMA1_03_16"
"Kaly","Sprich mit dem Wirt.                                                                                                                     ","DIA_KALY_KARCZMA1_03_17"
"Kaly","Gastwirte wissen wie immer viel, zu viel…                                                                                                                     ","DIA_KALY_KARCZMA1_03_18"
"Kaly","Warte, jemand kommt.                                                                                                                     ","DIA_KALY_KARCZMA1_03_19"

"","","","DIA_KALY_WHAT"
"Kaly","Geht's dir noch gut? Rede nicht so mit ihm!                                                                                                                     ","DIA_KALY_WHAT_03_01"
"Romulus","","Ich verachte solche Leute.                                                                                                                     ","DIA_KALY_WHAT_15_02"
"Kaly","Ich auch, aber manchmal musst man den Mund halten, besonders du.                                                                                                                     ","DIA_KALY_WHAT_03_03"
"Kaly","Wenn du nicht in der Arena kämpfst und nicht nur ein einfacher Sklave bist, würdest du schon längst die Radischen von unten sehen.                                                                                                                     ","DIA_KALY_WHAT_03_04"
"Romulus","","Wann ist mein nächster Kampf?                                                                                                                     ","DIA_KALY_WHAT_15_05"
"Kaly","In 2 Tagen, bereite dich gut darauf vor.                                                                                                                     ","DIA_KALY_WHAT_03_06"
"Kaly","Das ist das letzte Geld, das ich dir geben kann.                                                                                                                     ","DIA_KALY_WHAT_03_07"
"Romulus","","Danke, das wird sehr nützlich sein.                                                                                                                     ","DIA_KALY_WHAT_15_08"
"Kaly","Geh schlafen, du musst dich ausruhen.                                                                                                                     ","DIA_KALY_WHAT_03_09"
"Kaly","Treffen wir uns morgen früh vor der Taverne.                                                                                                                     ","DIA_KALY_WHAT_03_10"

"","","","DIA_KALY_ELO"
"Kaly","Hast Du gut geschlafen?                                                                                                                     ","DIA_KALY_ELO_03_01"
"Romulus","","Es ging so.                                                                                                                     ","DIA_KALY_ELO_15_02"
"Kaly","Morgen erwartet dich ein weiterer Kampf, dein erster im Turnier.                                                                                                                     ","DIA_KALY_ELO_03_03"
"Kaly","Bereite dich gut darauf vor.                                                                                                                     ","DIA_KALY_ELO_03_04"
"Romulus","","Weißt du etwas über meinen Gegner?                                                                                                                     ","DIA_KALY_ELO_15_05"
"Kaly","Nicht sehr viel, aber es sollte kein Problem für dich sein.                                                                                                                     ","DIA_KALY_ELO_03_06"
"Kaly","In jedem Fall musst du den Kampf gewinnen, egal wer dein Gegner ist.                                                                                                                     ","DIA_KALY_ELO_03_07"
"Kaly","Morgen Mittag ist der Kampf. Melde dich zwischen 12 und 13 Uhr beim Leiter der Arena.                                                                                                                     ","DIA_KALY_ELO_03_08"
