"Recker","Warum störst du mich?                                                                                                                     ","DIA_Recker_TOOLATE_03_01"
"Romulus","","Aber ich wollte den…                                                                                                                     ","DIA_Recker_TOOLATE_15_02"
"Recker","Wir haben es ohne dich geschafft!                                                                                                                     ","DIA_Recker_TOOLATE_03_03"

"","","","","DIA_ReckerAmbush_AMBUSHPRESTART1"
"Recker","Nun, da wären wir. Wir werden bald angreifen.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART1_03_01"
"Romulus","","Auf was warten wir?                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART1_15_02"
"Recker","Ich habe einen Späher losgeschickt, um zu sehen, ob die Banditen von uns wissen.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART1_03_03"
"Recker","Gehe zu ihm und lassen dich von ihm über die Situation informieren.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART1_03_04"
"Romulus","","Und er kann nicht selbst hierher zurückkommen?                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART1_15_05"
"Recker","Er ist ein junger Rekrut. Sagen wir einfach, er ist ein bisschen Dumm, also weiß er wahrscheinlich nicht, wann er zurück kommen soll.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART1_03_06"
"Romulus","","Warum hast du einen Anfänger als Späher geschickt?                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART1_15_07"
"Recker","Niemand sonst wollte alleine im Regen stehen, und er wollte sich beweisen.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART1_03_08"
"Recker","Geh zu ihm.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART1_03_09"
"Romulus","","Wo finde ich ihn?                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART1_15_10"
"Recker","In der Nähe, auf der rechten Seite, siehst du ihn.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART1_03_11"
"Recker","Ich kann ihn nicht rufen, die Banditen könnten es hören.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART1_03_12"

"","","","","DIA_ReckerAmbush_AMBUSHPRESTART2"
"Recker","Und?                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART2_03_01"
"Romulus","","Die Banditen rechnen nicht mit uns, aber sie sind zahlenmäßig stark im Vorteil. Wir können angreifen.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART2_15_02"
"Recker","Gut gemacht.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART2_03_03"
"Recker","Kleiner, du bleibst hier, pass auf den Talausgang auf.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART2_03_04"
"Romulus","","Lass es dir zeigen.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART2_15_05"
"Recker","Lass ihn vorerst Erfahrung sammeln, der Kampf gegen Banditen ist zu schwierig für einen Anfänger wie ihn!                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART2_03_06"

"","","","","DIA_ReckerAmbush_AMBUSHPRESTART2_A1"
"Romulus","","Sonst lernt er nichts.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART2_A1_15_01"
"Romulus","","Ein solcher Kampf mit Banditen wird ihm viel Erfahrung geben. Wer weiß, wann er wieder die Gelegenheit dazu bekommt.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART2_A1_15_02"
"Recker","Lass es sein, aber behalte alles im Auge.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART2_A1_03_03"

"","","","","DIA_ReckerAmbush_AMBUSHPRESTART2_A2"
"Romulus","","Du hast Recht, lass es bleiben.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART2_A2_15_01"
"Recker","Genau, es wird die Zeit kommen, in der er an Schlachten teilnimmt.                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART2_A2_03_02"
"Recker","Jungs, Stellung beziehen!                                                                                                                     ","DIA_ReckerAmbush_AMBUSHPRESTART2_A2_03_03"

"","","","","DIA_ReckerAmbush_STARTMARCH"
"Recker","Der Plan ist euch bekannt. Wer nicht zugehört hat, macht einfach, was die anderen machen.                                                                                                                     ","DIA_ReckerAmbush_STARTMARCH_03_01"
"Recker","Nachdem der Kampf gewonnen ist, kommen natürlich alle zu mir.                                                                                                                     ","DIA_ReckerAmbush_STARTMARCH_03_02"
"Recker","Lasst uns gehen!                                                                                                                     ","DIA_ReckerAmbush_STARTMARCH_03_03"

"","","","","DIA_ReckerAmbush_AFTERWIN"
"Recker","Das ist der Unterschied zwischen disziplinierten Truppen und einer ungeordneten Banditenbande!                                                                                                                     ","DIA_ReckerAmbush_AFTERWIN_03_01"
"Recker","Wir beschlagnahmen, was einen gewissen Wert hat, verstecken die Leichen und kehren zurück.                                                                                                                     ","DIA_ReckerAmbush_AFTERWIN_03_02"

"","","","","DIA_Recker_REWARD"
"Recker","Lord Tameron kennt die Leute.                                                                                                                     ","DIA_Recker_REWARD_03_01"
"Recker","Die Zuschauer können deine Siege in Ruhe weiter verfolgen.                                                                                                                     ","DIA_Recker_REWARD_03_02"
"Recker","Und das sind die versprochenen dreitausend Goldstücke.                                                                                                                     ","DIA_Recker_REWARD_03_03"
"Recker","Aber das ist nicht alles. Warte.                                                                                                                     ","DIA_Recker_REWARD_03_04"
"Recker","Wir waren nicht allein in diesem Kampf, wir hatten dich. Ohne dich hätten wir viel größere Verluste erleiden können.                                                                                                                     ","DIA_Recker_REWARD_03_05"
"Recker","Für deine besonderen Leistungen in dieser Schlacht, dafür, dass du so viele Banditen besiegt hast, verleihe ich dir den Rang eines Unteroffiziers.                                                                                                                     ","DIA_Recker_REWARD_03_06"
"Recker","Zusammen mit deinem Rang habe ich eine Rüstung für dich, die deinen Status mit Würde repräsentiert.                                                                                                                     ","DIA_Recker_REWARD_03_07"
"Recker","Trage es mit Stolz. Ich hoffe, es hilft dir bei deinem Abenteuer in der Arena.                                                                                                                     ","DIA_Recker_REWARD_03_08"
"Romulus","","Aber was meinst du damit, dass ein Gladiator ein Unteroffizier in der königlichen Armee werden kann? Widersprechen sich die beiden Stände nicht?                                                                                                                     ","DIA_Recker_REWARD_15_09"
"Recker","Natürlich kann ich dich - wenn du das möchtst - nicht von deiner Rolle als Gladiator im Turnier entbinden.                                                                                                                     ","DIA_Recker_REWARD_03_10"
"Recker","Als Zivilist bekommt man den Dienstgrad Unteroffizier, wenn man in der Armee gedient hat.                                                                                                                     ","DIA_Recker_REWARD_03_11"
"Recker","Es ist wie wenn ein Soldat in den Ruhestand geht. Er ist kein aktiver Soldat mehr in der Armee, aber der Rang bleibt ihm für den Rest seines Lebens erhalten.                                                                                                                     ","DIA_Recker_REWARD_03_12"
"Recker","Bei dir ist es umgekehrt, du hast deinen Rang erhalten, bevor du den Dienst beigetreten bist, wenn du ihn überhaupt beitreten wirst.                                                                                                                     ","DIA_Recker_REWARD_03_13"
"Recker","Es ist Zeit für uns. Nochmals vielen Dank für deine Hilfe, du bist ein großartiger Kämpfer!                                                                                                                     ","DIA_Recker_REWARD_03_14"
"Romulus","","Danke!                                                                                                                     ","DIA_Recker_REWARD_15_15"

"","","","","DIA_Recker_WAZNE"
"Romulus","","Wir müssen reden.                                                                                                                     ","DIA_Recker_WAZNE_15_01"
"Recker","Worüber willst du reden, Romulus?                                                                                                                     ","DIA_Recker_WAZNE_03_02"
"Romulus","","Über die aktuelle Situation im Land.                                                                                                                     ","DIA_Recker_WAZNE_15_03"
"Recker","Lass hören.                                                                                                                     ","DIA_Recker_WAZNE_03_04"
"Romulus","","Als Kommandant wisst Ihr sicher, welche Bedrohung auf uns wartet. Banditen, Armeen der benachbarten Königreiche..                                                                                                                     ","DIA_Recker_WAZNE_15_05"
"Recker","Das ist mir sehr wohl bewusst, du musst es mir nicht erklären, Gladiator!                                                                                                                     ","DIA_Recker_WAZNE_03_06"
"Recker","Sag mir einfach, was kann ich dagegen tun?                                                                                                                     ","DIA_Recker_WAZNE_03_07"
"Romulus","","Du? Sehr viel, du merkst es nur nicht.                                                                                                                     ","DIA_Recker_WAZNE_15_08"
"Recker","Ist das richtig? Du sprichst in einem Ton, als ob du dir deiner Sache sehr sicher wärst.                                                                                                                     ","DIA_Recker_WAZNE_03_09"
"Romulus","","Rezenhart wird dieses Land in die Katastrophe führen…                                                                                                                     ","DIA_Recker_WAZNE_15_10"
"Recker","Bist du nicht zu mutig, den Namen des Königs bei einem seiner Kommandeure herauszufordern?                                                                                                                     ","DIA_Recker_WAZNE_03_11"
"Recker","Was auch immer Rezenhart macht, er ist der König, der Treueschwur ist heilig.                                                                                                                     ","DIA_Recker_WAZNE_03_12"
"Recker","Wenn du mich an dieser Stelle zum Aufbegehren ermutigen willst, ist dies deine letzte Chance, hier ohne Fesseln an deinen Handgelenken zu verschwinden.                                                                                                                     ","DIA_Recker_WAZNE_03_13"

"","","","","DIA_Recker_WAZNE_A1"
"Romulus","","Recker, was nützt dir deine Loyalität, wenn das Königreich fällt?                                                                                                                     ","DIA_Recker_WAZNE_A1_15_01"
"Recker","Romulus, ich warne dich zum letzten Mal!                                                                                                                     ","DIA_Recker_WAZNE_A1_03_02"
"Romulus","","Versteh, dass Rezenhart ein hoffnungsloser König ist, der nur an Spielen, Geld und der Befriedigung der Magnaten und aller Arten von Aristokratie interessiert ist.                                                                                                                     ","DIA_Recker_WAZNE_A1_15_03"
"Romulus","","Andere Menschen sind ihm scheißegal, die Krise spitzt sich zu, und die Folgen all dessen werden beklagenswert sein.                                                                                                                     ","DIA_Recker_WAZNE_A1_15_04"
"Romulus","","Öffne deine Augen für das alles!                                                                                                                     ","DIA_Recker_WAZNE_A1_15_05"
"Recker","Du wirst mich nicht zum Rebellen machen, du wirst meinen Namen nicht besudeln!                                                                                                                     ","DIA_Recker_WAZNE_A1_03_06"
"Recker","Nur weil du uns geholfen hast, die Banditen loszuwerden, verschone ich an dieser Stelle dein Leben.                                                                                                                     ","DIA_Recker_WAZNE_A1_03_07"
"Recker","Jetzt geh mir aus den Augen.                                                                                                                     ","DIA_Recker_WAZNE_A1_03_08"

"","","","","DIA_Recker_WAZNE_A2"
"Romulus","","Ich stelle dir den echten König vor, vielleicht siehst du es dann.                                                                                                                     ","DIA_Recker_WAZNE_A2_15_01"
"Recker","Wovon zum Teufel redest du da?                                                                                                                     ","DIA_Recker_WAZNE_A2_03_02"
"Romulus","","Folge mir.                                                                                                                     ","DIA_Recker_WAZNE_A2_15_03"

"","","","","DIA_Recker_COJESTKTOTO"
"Recker","Wer ist das Romulus?                                                                                                                     ","DIA_Recker_COJESTKTOTO_03_01"
"Romulus","","Das ist Kaly, ich meine Keldrom.                                                                                                                     ","DIA_Recker_COJESTKTOTO_15_02"
"Recker","(droht) Was war das? Keldrom? Du lebst!?                                                                                                                     ","DIA_Recker_COJESTKTOTO_03_03"
"Recker","Romulus, weißt du, wie viele Leute nach ihm suchen?                                                                                                                     ","DIA_Recker_COJESTKTOTO_03_04"
"Romulus","","Weißt du, wie viele Menschen ihn unterstützen?                                                                                                                     ","DIA_Recker_COJESTKTOTO_15_05"
"Romulus","","Hauptmann, dies ist der rechtmäßige Thronfolger. Rezenhart hat seinen eigenen Vater ermordet, um den Thron zu besteigen.                                                                                                                     ","DIA_Recker_COJESTKTOTO_15_06"
"Romulus","","Der wahre König steht neben dir!                                                                                                                     ","DIA_Recker_COJESTKTOTO_15_07"
"Recker","Ich kann es nicht glauben, ich muss mich hinsetzen…                                                                                                                     ","DIA_Recker_COJESTKTOTO_03_08"
"Romulus","","Höre am besten in dich selber hinein.                                                                                                                     ","DIA_Recker_COJESTKTOTO_15_09"

"","","","","DIA_Recker_NOTOPLAN"
"Recker","Ich stimme zu, euch zu helfen. Als ich mit Keldrome sprach, wurde mir klar, wie sehr Panamat wegen Rezenharts Herrschaft in Aufruhr ist.                                                                                                                     ","DIA_Recker_NOTOPLAN_03_01"
"Recker","Dies ist mein Land und ich werde mein Bestes tun, um es wieder zu seinem früheren Glanz zu bringen.                                                                                                                     ","DIA_Recker_NOTOPLAN_03_02"
"Romulus","","Darüber bin ich sehr froh.                                                                                                                     ","DIA_Recker_NOTOPLAN_15_03"
"Recker","Wir müssen Tameron loswerden, er ist Rezenharts jämmerlicher Diener, für den nur Geld zählt.                                                                                                                     ","DIA_Recker_NOTOPLAN_03_04"
"Recker","Lass ihn das Schicksal von Proxemo teilen!                                                                                                                     ","DIA_Recker_NOTOPLAN_03_05"
"Romulus","","Wann willst du ihn töten?                                                                                                                     ","DIA_Recker_NOTOPLAN_15_06"
"Recker","Sobald du das Regenwald-Turnier gewinnst.                                                                                                                     ","DIA_Recker_NOTOPLAN_03_07"
"Recker","Wenn du die Arena verlässt, wird Keldrom auf dich warten und dir sagen, was als nächstes zu tun ist.                                                                                                                     ","DIA_Recker_NOTOPLAN_03_08"
"Romulus","","Was ist mit den Wächtern im Wald?                                                                                                                     ","DIA_Recker_NOTOPLAN_15_09"
"Recker","Das sind meine Leute, sie sind zu niemandem so loyal wie zu mir.                                                                                                                     ","DIA_Recker_NOTOPLAN_03_10"
"Recker","Okay, dann muss ich nur noch auf deinen Sieg warten. Nochmals vielen Dank, dass du mich König Keldrom vorgestellt hattest.                                                                                                                     ","DIA_Recker_NOTOPLAN_03_11"

"","","","","DIA_Recker_AfterKilling"
"Romulus","","Und das war's dann?                                                                                                                     ","DIA_Recker_AfterKilling_15_01"
"Recker","Die Wachen wissen bereits alles. Wir werden die Leiche verstecken und warten, bis sich die Zuschauer zerstreut haben.                                                                                                                     ","DIA_Recker_AfterKilling_03_02"
"Recker","Kaly wartet im Gasthaus auf dich.                                                                                                                     ","DIA_Recker_AfterKilling_03_03"
"Recker","Wir sehen uns wieder.                                                                                                                     ","DIA_Recker_AfterKilling_03_04"
"Romulus","","Bis bald!                                                                                                                     ","DIA_Recker_AfterKilling_15_05"

"","","","","DIA_Recker_READ1"
"Recker","Ja, ich habe diesen Kampf verloren.                                                                                                                     ","DIA_Recker_READ1_03_01"
"Recker","Ich wurde gefangen genommen und ein riesiges Lösegeld wurde für mich gefordert.                                                                                                                     ","DIA_Recker_READ1_03_02"
"Recker","Es war mein größter Misserfolg, ich habe viele gute Leute verloren und meine Autorität würde erschüttert.                                                                                                                     ","DIA_Recker_READ1_03_03"
"Recker","Ich kam kürzlich zu meinen Erinnerungen an diesen Tag zurück, anscheinend habe ich vergessen, dieses Buch zu verstecken.                                                                                                                     ","DIA_Recker_READ1_03_04"
"Romulus","","Mit wem hast du damals gekämpft?                                                                                                                     ","DIA_Recker_READ1_15_05"
"Recker","Mit Barbaren. Wo genau sie herkamen, ist nicht bekannt, aber sie hatten eine Absicht - unseren Kontinent erobern.                                                                                                                     ","DIA_Recker_READ1_03_06"
"Recker","Sie brannten das Dorf Arris und die umliegenden Siedlungen nieder.                                                                                                                     ","DIA_Recker_READ1_03_07"
"Recker","Wir haben sie in der Meerenge gefangen, die das Arres-Tal mit dem Rest des Kontinents verbindet.                                                                                                                     ","DIA_Recker_READ1_03_08"
"Recker","Dort fand die Schlacht statt.                                                                                                                     ","DIA_Recker_READ1_03_09"
"Recker","Ich möchte nicht darauf zurückkommen, ich bin mir sicher, dass dieses Szenario nicht noch einmal passieren wird, wenn man auf diese verdammten Banditen marschiert.                                                                                                                     ","DIA_Recker_READ1_03_10"
"Recker","Genug Erinnerungen Gladiator, raus aus meinem Zelt!                                                                                                                     ","DIA_Recker_READ1_03_11"

"","","","","DIA_RECKERBATTLE_WAR_START"
"Recker","verdammt! Wir verlieren diesen Kampf!                                                                                                                     ","DIA_RECKERBATTLE_WAR_START_03_01"
"Recker","Wir verlieren zu viele Soldaten.                                                                                                                     ","DIA_RECKERBATTLE_WAR_START_03_02"
"Recker","Wir müssen uns dem Kampf anschließen.                                                                                                                     ","DIA_RECKERBATTLE_WAR_START_03_03"
"Recker","Soldaten! Los, folge mir!                                                                                                                     ","DIA_RECKERBATTLE_WAR_START_03_04"

"","","","","SFX_STR_RECKER_AVE_SOLDIERS"
"(Recker with unit (and with Romulus) meet killed guards, hung near bandit camp, before ambush)"
"Recker","Ruht in Frieden Soldaten...                                                                                                                     ","SFX_STR_RECKER_AVE_SOLDIERS",

"","","","","SFX_STR_RECKERORDER1"
"(Recker gives the order to attack.)"
"Recker","Attacke!                                                                                                                     ","SFX_STR_RECKERORDER1"

"","","","","SFX_STR_RECKERORDER3"
"(Recker has been sneakily attacked by bandit killers. He cries for help.)"
"Recker","Zu mir! Ich brauche Hilfe! Romulus!                                                                                                                     ","SFX_STR_RECKERORDER3"

"","","","",""

